transaction_date,ticker,executive,executive_title,security_type,acquisition_or_disposal,shares,share_price
2024-03-14,MSFT,"MACGREGOR, CATHERINE",Director,Restricted Stock Units,A,0.399,0.0
2024-03-14,MSFT,"RODRIGUEZ, CARLOS A",Director,Restricted Stock Units,A,5.14,0.0
2024-03-14,MSFT,"PRITZKER, PENNY S",Director,Restricted Stock Units,A,21.261,0.0
2024-03-14,MSFT,"LIST, TERI",Director,Restricted Stock Units,A,39.927,0.0
2024-03-14,MSFT,"HOFFMAN, REID",Director,Restricted Stock Units,A,26.051,0.0
2024-03-14,MSFT,"PETERSON, SANDRA E",Director,Restricted Stock Units,A,41.396,0.0
2024-03-11,MSFT,"ALTHOFF, JUDSON","EVP, Chief Commercial Officer",Common Stock,D,10000.0,403.649
2024-03-11,MSFT,"HOGAN, KATHLEEN T","EVP, Chief Human Resources Off",Common Stock,D,21955.333,403.96
2024-03-01,MSFT,"NADELLA, SATYA","Director, Chief Executive Officer",Common Stock,D,1276.0,410.94
2024-02-29,MSFT,"HOOD, AMY","EVP, Chief Financial Officer",Common Stock,D,4663.939,407.72
2024-02-29,MSFT,"HOGAN, KATHLEEN T","EVP, Chief Human Resources Off",Common Stock,D,1921.687,407.72
2024-02-29,MSFT,"ALTHOFF, JUDSON","EVP, Chief Commercial Officer",Common Stock,D,3037.567,407.72
2024-02-29,MSFT,"JOLLA, ALICE L.",Chief Accounting Officer,Common Stock,D,452.62,407.72
2024-02-29,MSFT,"NADELLA, SATYA","Director, Chief Executive Officer",Common Stock,D,1551.168,407.72
2024-02-29,MSFT,"NUMOTO, TAKESHI","EVP, Chief Marketing Officer",Common Stock,D,1376.792,407.72
2024-02-29,MSFT,"SMITH, BRADFORD L",Vice Chair and President,Common Stock,D,4076.627,407.72
2024-02-29,MSFT,"YOUNG, CHRISTOPHER DAVID","EVP, Business Development",Common Stock,D,2806.561,407.72
2024-02-22,MSFT,"MICROSOFT, CORP",10% Owner,Class A Common Stock,D,1000000.0,1.95
2024-02-05,MSFT,"SMITH, BRADFORD L",Vice Chair and President,Common Stock,D,300.0,406.8433
2024-02-05,MSFT,"SMITH, BRADFORD L",Vice Chair and President,Common Stock,D,200.0,408.1
2024-02-05,MSFT,"SMITH, BRADFORD L",Vice Chair and President,Common Stock,D,1425.0,405.7466
2024-02-05,MSFT,"SMITH, BRADFORD L",Vice Chair and President,Common Stock,D,1078.0,404.8921
2024-02-05,MSFT,"SMITH, BRADFORD L",Vice Chair and President,Common Stock,D,300.0,410.2233
2024-02-02,MSFT,"SMITH, BRADFORD L",Vice Chair and President,Common Stock,D,45000.0,411.7784
2024-01-31,MSFT,"SCHARF, CHARLES W",Director,Common Stock,A,148.0,0.0
2024-01-31,MSFT,"STANTON, JOHN W",Director,Common Stock,A,148.0,0.0
2024-01-31,MSFT,"LIST, TERI",Director,Common Stock,A,148.0,0.0
2024-01-31,MSFT,"JOHNSTON, HUGH F",Director,Common Stock,A,148.0,0.0
2024-01-31,MSFT,"HOFFMAN, REID",Director,Restricted Stock Units,A,226.37,0.0
2024-01-31,MSFT,"WALMSLEY, EMMA N",Director,Common Stock,A,148.0,0.0
2024-01-31,MSFT,"WALMSLEY, EMMA N",Director,Common Stock,D,44.4,397.58
2024-01-31,MSFT,"MACGREGOR, CATHERINE",Director,Restricted Stock Units,A,226.37,0.0
2024-01-31,MSFT,"MASON, MARK",Director,Common Stock,A,147.0,0.0
2024-01-31,MSFT,"PETERSON, SANDRA E",Director,Restricted Stock Units,A,267.242,0.0
2024-01-31,MSFT,"PRITZKER, PENNY S",Director,Restricted Stock Units,A,242.09,0.0
2024-01-31,MSFT,"RODRIGUEZ, CARLOS A",Director,Restricted Stock Units,A,257.81,0.0
2024-01-16,MSFT,"JOLLA, ALICE L.",Chief Accounting Officer,Common Stock,D,197.512,388.47
2023-12-26,MSFT,"HOGAN, KATHLEEN T","EVP, Chief Human Resources Off",Common Stock,D,120.0,0.0
2023-12-15,MSFT,"JOLLA, ALICE L.",Chief Accounting Officer,Common Stock,D,264.433,365.93
2023-12-14,MSFT,"THOMPSON, JOHN WENDELL",Director,Restricted Stock Units,A,54.666,0.0
2023-12-14,MSFT,"PRITZKER, PENNY S",Director,Restricted Stock Units,A,24.16,0.0
2023-12-14,MSFT,"RODRIGUEZ, CARLOS A",Director,Restricted Stock Units,A,5.431,0.0
2023-12-14,MSFT,"PETERSON, SANDRA E",Director,Restricted Stock Units,A,47.458,0.0
2023-12-14,MSFT,"THOMPSON, JOHN WENDELL",Director,Restricted Stock Units,A,87.636,0.0
2023-12-14,MSFT,"HOFFMAN, REID",Director,Restricted Stock Units,A,29.747,0.0
2023-12-14,MSFT,"LIST, TERI",Director,Restricted Stock Units,A,46.302,0.0
2023-12-14,MSFT,"WARRIOR, PADMASREE",Director,Restricted Stock Units,A,8.58,0.0
2023-12-14,MSFT,"WARRIOR, PADMASREE",Director,Restricted Stock Units,A,0.277,0.0
2023-12-08,MSFT,"HOGAN, KATHLEEN T","EVP, Chief Human Resources Off",Common Stock,D,24680.983,369.0
2023-12-06,MSFT,"JOHNSTON, HUGH F",Director,Common Stock,A,159.0,0.0
2023-12-06,MSFT,"THOMPSON, JOHN WENDELL",Director,Restricted Stock Units,A,159.3,0.0
2023-12-06,MSFT,"WARRIOR, PADMASREE",Director,Restricted Stock Units,A,42.367,0.0
2023-12-06,MSFT,"WARRIOR, PADMASREE",Director,Common Stock,A,159.0,0.0
2023-12-06,MSFT,"WALMSLEY, EMMA N",Director,Common Stock,D,47.7,368.8
2023-12-06,MSFT,"WALMSLEY, EMMA N",Director,Common Stock,A,159.0,0.0
2023-12-06,MSFT,"STANTON, JOHN W",Director,Common Stock,A,159.0,0.0
2023-12-06,MSFT,"SCHARF, CHARLES W",Director,Common Stock,A,159.0,0.0
2023-12-06,MSFT,"RODRIGUEZ, CARLOS A",Director,Restricted Stock Units,A,277.928,0.0
2023-12-06,MSFT,"PRITZKER, PENNY S",Director,Restricted Stock Units,A,260.982,0.0
2023-12-06,MSFT,"PETERSON, SANDRA E",Director,Restricted Stock Units,A,288.097,0.0
2023-12-06,MSFT,"LIST, TERI",Director,Common Stock,A,159.0,0.0
2023-12-06,MSFT,"HOFFMAN, REID",Director,Restricted Stock Units,A,244.035,0.0
2023-12-01,MSFT,"SMITH, BRADFORD L",President and Vice Chair,Common Stock,D,10000.0,0.0
2023-11-30,MSFT,"NUMOTO, TAKESHI","EVP, Chief Marketing Officer",Common Stock,D,368.341,378.85
2023-11-30,MSFT,"JOLLA, ALICE L.",Chief Accounting Officer,Common Stock,D,451.859,378.85
2023-11-13,MSFT,"ALTHOFF, JUDSON","EVP, Chief Commercial Officer",Common Stock,D,11500.0,367.377
2023-11-13,MSFT,"YOUNG, CHRISTOPHER DAVID","EVP, Business Development",Common Stock,D,10302.724,369.67
2023-11-01,MSFT,"NADELLA, SATYA","Director, Chief Executive Officer",Common Stock,D,1162.0,0.0
2023-10-16,MSFT,"JOLLA, ALICE L.",Chief Accounting Officer,Common Stock,D,177.075,327.73
2023-09-18,MSFT,"HOGAN, KATHLEEN T","EVP, Human Resources",Common Stock,A,10069.0,0.0
2023-09-18,MSFT,"YOUNG, CHRISTOPHER DAVID","EVP, Business Development",Common Stock,A,11442.0,0.0
2023-09-18,MSFT,"ALTHOFF, JUDSON","EVP, Chief Commercial Officer",Common Stock,A,25385.0,0.0
2023-09-18,MSFT,"SMITH, BRADFORD L",Vice Chair and President,Common Stock,A,23646.0,0.0
2023-09-18,MSFT,"HOOD, AMY",EVP & Chief Financial Officer,Common Stock,A,26697.0,0.0
2023-09-14,MSFT,"HOFFMAN, REID",Director,Restricted Stock Units,A,28.593,0.0
2023-09-14,MSFT,"LIST, TERI",Director,Restricted Stock Units,A,45.265,0.0
2023-09-14,MSFT,"WARRIOR, PADMASREE",Director,Restricted Stock Units,A,0.187,0.0
2023-09-14,MSFT,"WARRIOR, PADMASREE",Director,Restricted Stock Units,A,8.388,0.0
2023-09-14,MSFT,"RODRIGUEZ, CARLOS A",Director,Restricted Stock Units,A,4.754,0.0
2023-09-14,MSFT,"PRITZKER, PENNY S",Director,Restricted Stock Units,A,23.096,0.0
2023-09-14,MSFT,"PETERSON, SANDRA E",Director,Restricted Stock Units,A,45.817,0.0
2023-09-14,MSFT,"THOMPSON, JOHN WENDELL",Director,Restricted Stock Units,A,85.352,0.0
2023-09-14,MSFT,"THOMPSON, JOHN WENDELL",Director,Restricted Stock Units,A,53.443,0.0
2023-09-13,MSFT,"RODRIGUEZ, CARLOS A",Director,Restricted Stock Units,A,305.005,0.0
2023-09-13,MSFT,"PRITZKER, PENNY S",Director,Restricted Stock Units,A,286.407,0.0
2023-09-13,MSFT,"WARRIOR, PADMASREE",Director,Common Stock,A,175.0,0.0
2023-09-13,MSFT,"LIST, TERI",Director,Common Stock,A,175.0,0.0
2023-09-13,MSFT,"PETERSON, SANDRA E",Director,Restricted Stock Units,A,316.164,0.0
2023-09-13,MSFT,"WARRIOR, PADMASREE",Director,Restricted Stock Units,A,46.495,0.0
2023-09-13,MSFT,"WALMSLEY, EMMA N",Director,Common Stock,A,175.0,0.0
2023-09-13,MSFT,"WALMSLEY, EMMA N",Director,Common Stock,D,52.5,336.06
2023-09-13,MSFT,"THOMPSON, JOHN WENDELL",Director,Restricted Stock Units,A,174.82,0.0
2023-09-13,MSFT,"JOHNSTON, HUGH F",Director,Common Stock,A,175.0,0.0
2023-09-13,MSFT,"SCHARF, CHARLES W",Director,Common Stock,A,175.0,0.0
2023-09-13,MSFT,"STANTON, JOHN W",Director,Common Stock,A,175.0,0.0
2023-09-13,MSFT,"HOFFMAN, REID",Director,Restricted Stock Units,A,267.809,0.0
2023-09-01,MSFT,"HOGAN, KATHLEEN T","EVP, Human Resources",Common Stock,D,26814.601,327.372
2023-09-01,MSFT,"NADELLA, SATYA","Director, Chief Executive Officer",Common Stock,D,19241.0,328.2869
2023-09-01,MSFT,"NADELLA, SATYA","Director, Chief Executive Officer",Common Stock,D,1325.0,330.2249
2023-09-01,MSFT,"NADELLA, SATYA","Director, Chief Executive Officer",Common Stock,D,10104.0,327.5625
2023-09-01,MSFT,"NADELLA, SATYA","Director, Chief Executive Officer",Common Stock,D,1300.0,331.2377
2023-09-01,MSFT,"NADELLA, SATYA","Director, Chief Executive Officer",Common Stock,D,6264.0,329.3014
2023-08-31,MSFT,"JOLLA, ALICE L.",Chief Accounting Officer,Common Stock,A,5614.0,0.0
2023-08-31,MSFT,"NADELLA, SATYA","Director, Chief Executive Officer",Common Stock,A,113227.0,0.0
2023-08-31,MSFT,"NADELLA, SATYA","Director, Chief Executive Officer",Common Stock,D,46467.136,328.79
2023-08-31,MSFT,"ALTHOFF, JUDSON","EVP, Chief Commercial Officer",Common Stock,D,16298.804,328.79
2023-08-31,MSFT,"CAPOSSELA, CHRISTOPHER C","EVP, Chief Marketing Officer",Common Stock,D,8042.895,328.79
2023-08-31,MSFT,"YOUNG, CHRISTOPHER DAVID","EVP, Business Development",Common Stock,A,25271.0,0.0
2023-08-31,MSFT,"YOUNG, CHRISTOPHER DAVID","EVP, Business Development",Common Stock,D,16150.191,328.79
2023-08-31,MSFT,"HOGAN, KATHLEEN T","EVP, Human Resources",Common Stock,A,18602.0,0.0
2023-08-31,MSFT,"ALTHOFF, JUDSON","EVP, Chief Commercial Officer",Common Stock,A,29116.0,0.0
2023-08-31,MSFT,"SMITH, BRADFORD L",President,Common Stock,A,40763.0,0.0
2023-08-31,MSFT,"SMITH, BRADFORD L",President,Common Stock,D,21805.166,328.79
2023-08-31,MSFT,"CAPOSSELA, CHRISTOPHER C","EVP, Chief Marketing Officer",Common Stock,A,15045.0,0.0
2023-08-31,MSFT,"HOGAN, KATHLEEN T","EVP, Human Resources",Common Stock,D,9756.395,328.79
2023-08-31,MSFT,"HOOD, AMY","EVP, Chief Financial Officer",Common Stock,D,24805.994,328.79
2023-08-31,MSFT,"HOOD, AMY","EVP, Chief Financial Officer",Common Stock,A,46909.0,0.0
2023-08-31,MSFT,"JOLLA, ALICE L.",Chief Accounting Officer,Common Stock,D,618.798,328.79
2023-08-30,MSFT,"SMITH, BRADFORD L",President,Common Stock,D,1563.466,328.41
2023-08-30,MSFT,"HOOD, AMY","EVP, Chief Financial Officer",Common Stock,D,2000.758,328.41
2023-08-30,MSFT,"NADELLA, SATYA","Director, Chief Executive Officer",Common Stock,D,4220.646,328.41
2023-08-30,MSFT,"HOGAN, KATHLEEN T","EVP, Human Resources",Common Stock,D,760.622,328.41
2023-08-30,MSFT,"CAPOSSELA, CHRISTOPHER C","EVP, Chief Marketing Officer",Common Stock,D,831.482,328.41
2023-08-30,MSFT,"ALTHOFF, JUDSON","EVP, Chief Commercial Officer",Common Stock,D,1172.447,328.41
2023-08-30,MSFT,"JOLLA, ALICE L.",Chief Accounting Officer,Common Stock,D,84.732,328.41
2023-08-04,MSFT,"LIST, TERI",Director,Common Stock,D,91.0,0.0
2023-08-01,MSFT,"SMITH, BRADFORD L",Vice Chair and President,Common Stock,D,28962.0,336.8867
2023-08-01,MSFT,"SMITH, BRADFORD L",Vice Chair and President,Common Stock,D,21038.0,337.6363
2023-07-17,MSFT,"JOLLA, ALICE L.",Chief Accounting Officer,Common Stock,D,177.469,345.24
2023-06-13,MSFT,"HOFFMAN, REID",Director,Restricted Stock Units,A,269.227,0.0
2023-06-13,MSFT,"WARRIOR, PADMASREE",Director,Restricted Stock Units,A,46.741,0.0
2023-06-13,MSFT,"WALMSLEY, EMMA N",Director,Common Stock,A,175.0,0.0
2023-06-13,MSFT,"WALMSLEY, EMMA N",Director,Common Stock,D,52.501,334.29
2023-06-13,MSFT,"THOMPSON, JOHN WENDELL",Director,Restricted Stock Units,A,191.096,0.0
2023-06-13,MSFT,"STANTON, JOHN W",Director,Common Stock,A,175.0,0.0
2023-06-13,MSFT,"SCHARF, CHARLES W",Director,Common Stock,A,175.0,0.0
2023-06-13,MSFT,"RODRIGUEZ, CARLOS A",Director,Restricted Stock Units,A,298.354,0.0
2023-06-13,MSFT,"PRITZKER, PENNY S",Director,Restricted Stock Units,A,287.924,0.0
2023-06-13,MSFT,"PETERSON, SANDRA E",Director,Restricted Stock Units,A,310.753,0.0
2023-06-13,MSFT,"LIST, TERI",Director,Common Stock,A,175.0,0.0
2023-06-13,MSFT,"JOHNSTON, HUGH F",Director,Common Stock,A,175.0,0.0
2023-06-13,MSFT,"WARRIOR, PADMASREE",Director,Common Stock,A,175.0,0.0
2023-06-08,MSFT,"PRITZKER, PENNY S",Director,Restricted Stock Units,A,22.803,0.0
2023-06-08,MSFT,"RODRIGUEZ, CARLOS A",Director,Restricted Stock Units,A,3.682,0.0
2023-06-08,MSFT,"THOMPSON, JOHN WENDELL",Director,Restricted Stock Units,A,87.932,0.0
2023-06-08,MSFT,"THOMPSON, JOHN WENDELL",Director,Restricted Stock Units,A,55.534,0.0
2023-06-08,MSFT,"WARRIOR, PADMASREE",Director,Restricted Stock Units,A,8.716,0.0
2023-06-08,MSFT,"HOFFMAN, REID",Director,Restricted Stock Units,A,28.592,0.0
2023-06-08,MSFT,"LIST, TERI",Director,Restricted Stock Units,A,47.037,0.0
2023-06-08,MSFT,"PETERSON, SANDRA E",Director,Restricted Stock Units,A,46.303,0.0
2023-06-07,MSFT,"NADELLA, SATYA","Director, Chief Executive Officer",Common Stock,D,7610.0,0.0
2023-06-05,MSFT,"LIST, TERI",Director,Common Stock,D,30.0,0.0
2023-06-02,MSFT,"LIST, TERI",Director,Common Stock,D,1250.0,334.7701
2023-05-31,MSFT,"JOLLA, ALICE L.",Chief Accounting Officer,Common Stock,D,331.395,331.21
2023-05-30,MSFT,"JOLLA, ALICE L.",Chief Accounting Officer,Common Stock,D,83.992,332.89
2023-05-18,MSFT,"CAPOSSELA, CHRISTOPHER C","EVP, Chief Marketing Officer",Common Stock,D,5000.0,316.8707
2023-05-16,MSFT,"CAPOSSELA, CHRISTOPHER C","EVP, Chief Marketing Officer",Common Stock,D,1620.0,0.0
2023-05-16,MSFT,"CAPOSSELA, CHRISTOPHER C","EVP, Chief Marketing Officer",Common Stock,D,5081.0,312.5416
2023-05-10,MSFT,"CAPOSSELA, CHRISTOPHER C","EVP, Chief Marketing Officer",Common Stock,D,4177.0,312.905
2023-05-09,MSFT,"CAPOSSELA, CHRISTOPHER C","EVP, Chief Marketing Officer",Common Stock,D,5000.0,308.705
2023-05-05,MSFT,"CAPOSSELA, CHRISTOPHER C","EVP, Chief Marketing Officer",Common Stock,D,5000.0,310.05
2023-05-01,MSFT,"ALTHOFF, JUDSON","EVP, Chief Commercial Officer",Common Stock,D,30000.0,306.09
2023-04-17,MSFT,"JOLLA, ALICE L.",Chief Accounting Officer,Common Stock,D,177.469,286.14
2023-03-09,MSFT,"HOFFMAN, REID",Director,Restricted Stock Units,A,36.757,0.0
2023-03-09,MSFT,"RODRIGUEZ, CARLOS A",Director,Restricted Stock Units,A,4.732,0.0
2023-03-09,MSFT,"THOMPSON, JOHN WENDELL",Director,Restricted Stock Units,A,113.047,0.0
2023-03-09,MSFT,"THOMPSON, JOHN WENDELL",Director,Restricted Stock Units,A,71.396,0.0
2023-03-09,MSFT,"WARRIOR, PADMASREE",Director,Restricted Stock Units,A,11.206,0.0
2023-03-09,MSFT,"LIST, TERI",Director,Restricted Stock Units,A,60.47,0.0
2023-03-09,MSFT,"PETERSON, SANDRA E",Director,Restricted Stock Units,A,59.527,0.0
2023-03-09,MSFT,"PRITZKER, PENNY S",Director,Restricted Stock Units,A,29.313,0.0
2023-02-28,MSFT,"SMITH, BRADFORD L",President and Vice Chair,Common Stock,D,3951.672,250.16
2023-02-28,MSFT,"YOUNG, CHRISTOPHER DAVID","EVP, Business Development",Common Stock,D,1845.705,250.16
2023-02-28,MSFT,"NADELLA, SATYA","Director, Chief Executive Officer",Common Stock,D,5760.811,250.16
2023-02-28,MSFT,"NADELLA, SATYA","Director, Chief Executive Officer",Common Stock,D,4767.0,248.88
2023-02-28,MSFT,"JOLLA, ALICE L.",Chief Accounting Officer,Common Stock,D,414.96,250.16
2023-02-28,MSFT,"HOOD, AMY","EVP, Chief Financial Officer",Common Stock,D,5008.692,250.16
2023-02-28,MSFT,"HOGAN, KATHLEEN T","EVP, Human Resources",Common Stock,D,2068.509,250.16
2023-02-28,MSFT,"CAPOSSELA, CHRISTOPHER C","EVP, Chief Marketing Officer",Common Stock,D,1229.084,250.16
2023-02-28,MSFT,"ALTHOFF, JUDSON","EVP, Chief Commercial Officer",Common Stock,D,2590.669,250.16
2023-02-13,MSFT,"CAPOSSELA, CHRISTOPHER C","EVP, Chief Marketing Officer",Common Stock,D,1000.0,272.3233
2023-02-09,MSFT,"CAPOSSELA, CHRISTOPHER C","EVP, Chief Marketing Officer",Common Stock,D,1000.0,269.38
2023-01-31,MSFT,"JOHNSTON, HUGH F",Director,Common Stock,A,237.0,0.0
2023-01-31,MSFT,"LIST, TERI",Director,Common Stock,A,237.0,0.0
2023-01-31,MSFT,"PETERSON, SANDRA E",Director,Restricted Stock Units,A,398.491,0.0
2023-01-31,MSFT,"PRITZKER, PENNY S",Director,Restricted Stock Units,A,388.402,0.0
2023-01-31,MSFT,"RODRIGUEZ, CARLOS A",Director,Restricted Stock Units,A,378.314,0.0
2023-01-31,MSFT,"SCHARF, CHARLES W",Director,Common Stock,A,237.0,0.0
2023-01-31,MSFT,"STANTON, JOHN W",Director,Common Stock,A,237.0,0.0
2023-01-31,MSFT,"THOMPSON, JOHN WENDELL",Director,Restricted Stock Units,A,302.651,0.0
2023-01-31,MSFT,"WALMSLEY, EMMA N",Director,Common Stock,D,71.1,247.81
2023-01-31,MSFT,"WALMSLEY, EMMA N",Director,Common Stock,A,237.0,0.0
2023-01-31,MSFT,"WARRIOR, PADMASREE",Director,Common Stock,A,237.0,0.0
2023-01-31,MSFT,"HOFFMAN, REID",Director,Restricted Stock Units,A,363.181,0.0
2023-01-31,MSFT,"WARRIOR, PADMASREE",Director,Restricted Stock Units,A,63.052,0.0
2023-01-17,MSFT,"JOLLA, ALICE L.",Chief Accounting Officer,Common Stock,D,200.926,239.23
2022-12-15,MSFT,"JOLLA, ALICE L.",Chief Accounting Officer,Common Stock,D,264.433,257.22
2022-12-12,MSFT,"THOMPSON, JOHN WENDELL",Director,Restricted Stock Units,A,297.018,0.0
2022-12-12,MSFT,"PRITZKER, PENNY S",Director,Restricted Stock Units,A,381.173,0.0
2022-12-12,MSFT,"PETERSON, SANDRA E",Director,Restricted Stock Units,A,391.074,0.0
2022-12-12,MSFT,"LIST, TERI",Director,Common Stock,A,233.0,0.0
2022-12-12,MSFT,"JOHNSTON, HUGH F",Director,Common Stock,A,233.0,0.0
2022-12-12,MSFT,"HOFFMAN, REID",Director,Restricted Stock Units,A,356.422,0.0
2022-12-12,MSFT,"RODRIGUEZ, CARLOS A",Director,Restricted Stock Units,A,371.272,0.0
2022-12-12,MSFT,"SCHARF, CHARLES W",Director,Common Stock,A,233.0,0.0
2022-12-12,MSFT,"STANTON, JOHN W",Director,Common Stock,A,233.0,0.0
2022-12-12,MSFT,"WALMSLEY, EMMA N",Director,Common Stock,D,66.901,252.51
2022-12-12,MSFT,"WARRIOR, PADMASREE",Director,Restricted Stock Units,A,61.879,0.0
2022-12-12,MSFT,"WARRIOR, PADMASREE",Director,Common Stock,A,233.0,0.0
2022-12-12,MSFT,"WALMSLEY, EMMA N",Director,Common Stock,D,69.901,252.51
2022-12-12,MSFT,"WALMSLEY, EMMA N",Director,Common Stock,A,233.0,0.0
2022-12-09,MSFT,"CAPOSSELA, CHRISTOPHER C","EVP, Chief Marketing Officer",Common Stock,D,4081.0,0.0
2022-12-08,MSFT,"THOMPSON, JOHN WENDELL",Director,Restricted Stock Units,A,113.335,0.0
2022-12-08,MSFT,"WARRIOR, PADMASREE",Director,Restricted Stock Units,A,11.055,0.0
2022-12-08,MSFT,"HOFFMAN, REID",Director,Restricted Stock Units,A,35.413,0.0
2022-12-08,MSFT,"PRITZKER, PENNY S",Director,Restricted Stock Units,A,27.706,0.0
2022-12-08,MSFT,"PETERSON, SANDRA E",Director,Restricted Stock Units,A,58.38,0.0
2022-12-08,MSFT,"LIST, TERI",Director,Restricted Stock Units,A,61.505,0.0
2022-12-08,MSFT,"THOMPSON, JOHN WENDELL",Director,Restricted Stock Units,A,72.615,0.0
2022-12-08,MSFT,"RODRIGUEZ, CARLOS A",Director,Restricted Stock Units,A,2.76,0.0
2022-12-01,MSFT,"ALTHOFF, JUDSON","EVP, Chief Commercial Officer",Common Stock,D,8186.0,255.5211
2022-12-01,MSFT,"ALTHOFF, JUDSON","EVP, Chief Commercial Officer",Common Stock,D,6802.0,254.4833
2022-12-01,MSFT,"ALTHOFF, JUDSON","EVP, Chief Commercial Officer",Common Stock,D,400.0,256.0463
2022-12-01,MSFT,"ALTHOFF, JUDSON","EVP, Chief Commercial Officer",Common Stock,D,4541.0,253.4161
2022-12-01,MSFT,"ALTHOFF, JUDSON","EVP, Chief Commercial Officer",Common Stock,D,2815.0,252.5761
2022-12-01,MSFT,"ALTHOFF, JUDSON","EVP, Chief Commercial Officer",Common Stock,D,1400.0,251.6071
2022-11-30,MSFT,"JOLLA, ALICE L.",Chief Accounting Officer,Common Stock,D,414.647,240.33
2022-11-11,MSFT,"YOUNG, CHRISTOPHER DAVID","EVP, Business Development",Common Stock,D,10303.22,242.98
2022-10-17,MSFT,"JOLLA, ALICE L.",Chief Accounting Officer,Common Stock,D,177.469,228.56
2022-09-19,MSFT,"SMITH, BRADFORD L",President/Chief Legal Officer,Common Stock,A,29641.0,0.0
2022-09-19,MSFT,"YOUNG, CHRISTOPHER DAVID","EVP, Business Development",Common Stock,A,14342.0,0.0
2022-09-19,MSFT,"CAPOSSELA, CHRISTOPHER C","EVP, Chief Marketing Officer",Common Stock,A,11302.0,0.0
2022-09-19,MSFT,"ALTHOFF, JUDSON","EVP, Chief Commercial Officer",Common Stock,A,27996.0,0.0
2022-09-19,MSFT,"HOOD, AMY",EVP & Chief Financial Officer,Common Stock,A,33465.0,0.0
2022-09-19,MSFT,"HOGAN, KATHLEEN T","EVP, Human Resources",Common Stock,A,12621.0,0.0
2022-09-12,MSFT,"CAPOSSELA, CHRISTOPHER C","EVP, Chief Marketing Officer",Common Stock,D,5000.0,266.2501
2022-09-08,MSFT,"THOMPSON, JOHN WENDELL",Director,Restricted Stock Units,A,98.653,0.0
2022-09-08,MSFT,"RODRIGUEZ, CARLOS A",Director,Restricted Stock Units,A,2.401,0.0
2022-09-08,MSFT,"PRITZKER, PENNY S",Director,Restricted Stock Units,A,24.117,0.0
2022-09-08,MSFT,"LIST, TERI",Director,Restricted Stock Units,A,53.537,0.0
2022-09-08,MSFT,"PETERSON, SANDRA E",Director,Restricted Stock Units,A,50.819,0.0
2022-09-08,MSFT,"HOFFMAN, REID",Director,Restricted Stock Units,A,30.825,0.0
2022-09-08,MSFT,"THOMPSON, JOHN WENDELL",Director,Restricted Stock Units,A,63.209,0.0
2022-09-08,MSFT,"WARRIOR, PADMASREE",Director,Restricted Stock Units,A,9.622,0.0
2022-09-02,MSFT,"HOOD, AMY","EVP, Chief Financial Officer",Common Stock,D,75351.395,259.4655
2022-09-01,MSFT,"NADELLA, SATYA","Director, Chief Executive Officer",Common Stock,D,14370.0,258.9257
2022-09-01,MSFT,"NADELLA, SATYA","Director, Chief Executive Officer",Common Stock,D,3295.0,260.0665
2022-09-01,MSFT,"NADELLA, SATYA","Director, Chief Executive Officer",Common Stock,D,99.0,260.74
2022-09-01,MSFT,"NADELLA, SATYA","Director, Chief Executive Officer",Common Stock,D,15471.0,256.1627
2022-09-01,MSFT,"NADELLA, SATYA","Director, Chief Executive Officer",Common Stock,D,14398.0,258.1669
2022-09-01,MSFT,"NADELLA, SATYA","Director, Chief Executive Officer",Common Stock,D,9366.0,256.8175
2022-08-31,MSFT,"ALTHOFF, JUDSON","EVP, Chief Commercial Officer",Common Stock,A,42334.0,0.0
2022-08-31,MSFT,"ALTHOFF, JUDSON","EVP, Chief Commercial Officer",Common Stock,D,20815.533,262.97
2022-08-31,MSFT,"SMITH, BRADFORD L",President,Common Stock,A,59462.0,0.0
2022-08-31,MSFT,"SMITH, BRADFORD L",President,Common Stock,D,29416.585,262.97
2022-08-31,MSFT,"JOLLA, ALICE L.",Chief Accounting Officer,Common Stock,D,505.901,262.97
2022-08-31,MSFT,"JOLLA, ALICE L.",Chief Accounting Officer,Common Stock,A,4162.0,0.0
2022-08-31,MSFT,"JOLLA, ALICE L.",Chief Accounting Officer,Common Stock,A,1798.0,0.0
2022-08-31,MSFT,"NADELLA, SATYA","Director, Chief Executive Officer",Common Stock,A,161578.0,0.0
2022-08-31,MSFT,"YOUNG, CHRISTOPHER DAVID","EVP, Business Development",Common Stock,D,2612.866,262.97
2022-08-31,MSFT,"CAPOSSELA, CHRISTOPHER C","EVP, Chief Marketing Officer",Common Stock,A,30054.0,0.0
2022-08-31,MSFT,"NADELLA, SATYA","Director, Chief Executive Officer",Common Stock,D,70448.592,262.97
2022-08-31,MSFT,"HOOD, AMY","EVP, Chief Financial Officer",Common Stock,A,72387.0,0.0
2022-08-31,MSFT,"HOOD, AMY","EVP, Chief Financial Officer",Common Stock,D,35400.332,262.97
2022-08-31,MSFT,"HOGAN, KATHLEEN T","EVP, Human Resources",Common Stock,A,29085.0,0.0
2022-08-31,MSFT,"HOGAN, KATHLEEN T","EVP, Human Resources",Common Stock,D,14096.52,262.97
2022-08-31,MSFT,"CAPOSSELA, CHRISTOPHER C","EVP, Chief Marketing Officer",Common Stock,D,14314.745,262.97
2022-08-30,MSFT,"PETERSON, SANDRA E",Director,Restricted Stock Units,A,375.518,0.0
